trip_id,stop_id,stop_sequence,arrival_time,departure_time,pickup_type,drop_off_type
TI_662_20260407,TI:MILANO_CENTRALE,1,10:55:00,10:55:00,0,0
TI_8551_20260408,TI:GENOVA_PIAZZA_PRINCIPE,0,06:50:00,06:50:00,0,0
TI_8551_20260408,TI:ROMA_TERMINI,1,11:36:00,11:36:00,0,0
TI_9615_20260408,TI:MILANO_CENTRALE,0,08:58:00,08:58:00,0,0
TI_9615_20260408,TI:ROMA_TERMINI,1,12:15:00,12:15:00,0,0
TI_8605_20260408,TI:GENOVA_PIAZZA_PRINCIPE,0,07:16:00,07:16:00,0,0
TI_8605_20260408,TI:ROMA_TERMINI,1,12:33:00,12:33:00,0,0
TI_653_20260408,TI:GENOVA_PIAZZA_PRINCIPE,0,07:19:00,07:19:00,0,0
TI_653_20260408,TI:MILANO_ROGOREDO,1,08:49:00,08:49:00,0,0
TI_658_20260408,TI:GENOVA_PIAZZA_PRINCIPE,0,08:19:00,08:19:00,0,0
TI_658_20260408,TI:PAVIA,1,09:24:00,09:24:00,0,0
TI_662_20260408,TI:GENOVA_PIAZZA_PRINCIPE,0,09:18:00,09:18:00,0,0
TI_662_20260408,TI:MILANO_CENTRALE,1,10:55:00,10:55:00,0,0
TI_652_20260407,TI:GENOVA_PIAZZA_PRINCIPE,0,06:44:00,06:44:00,0,0
TI_652_20260407,TI:MILANO_CENTRALE,1,08:25:00,08:25:00,0,0
TI_652_20260408,TI:GENOVA_PIAZZA_PRINCIPE,0,06:44:00,06:44:00,0,0
TI_652_20260408,TI:MILANO_CENTRALE,1,08:25:00,08:25:00,0,0
TI_651_20260407,TI:MILANO_CENTRALE,0,06:10:00,06:10:00,0,0
TI_651_20260407,TI:GENOVA_PIAZZA_PRINCIPE,1,07:44:00,07:44:00,0,0
TI_633_20260407,TI:MILANO_CENTRALE,0,07:10:00,07:10:00,0,0
TI_633_20260407,TI:GENOVA_PIAZZA_PRINCIPE,1,08:44:00,08:44:00,0,0
TI_657_20260407,TI:MILANO_CENTRALE,0,08:05:00,08:05:00,0,0
TI_657_20260407,TI:GENOVA_PIAZZA_PRINCIPE,1,09:44:00,09:44:00,0,0
TI_659_20260407,TI:MILANO_CENTRALE,0,09:10:00,09:10:00,0,0
TI_659_20260407,TI:GENOVA_PIAZZA_PRINCIPE,1,10:44:00,10:44:00,0,0
TI_651_20260408,TI:MILANO_CENTRALE,0,06:10:00,06:10:00,0,0
TI_651_20260408,TI:GENOVA_PIAZZA_PRINCIPE,1,07:44:00,07:44:00,0,0
TI_633_20260408,TI:MILANO_CENTRALE,0,07:10:00,07:10:00,0,0
TI_633_20260408,TI:GENOVA_PIAZZA_PRINCIPE,1,08:44:00,08:44:00,0,0
TI_657_20260408,TI:MILANO_CENTRALE,0,08:05:00,08:05:00,0,0
TI_657_20260408,TI:GENOVA_PIAZZA_PRINCIPE,1,09:44:00,09:44:00,0,0
TI_659_20260408,TI:MILANO_CENTRALE,0,09:10:00,09:10:00,0,0
TI_659_20260408,TI:GENOVA_PIAZZA_PRINCIPE,1,10:44:00,10:44:00,0,0
TI_723_20260407,TI:ROMA_TERMINI,0,07:26:00,07:26:00,0,0
TI_723_20260407,TI:LAMEZIA_TERME_CENTRALE,1,12:58:00,12:58:00,0,0
TI_8333_20260407,TI:ROMA_TERMINI,0,07:30:00,07:30:00,0,0
TI_8333_20260407,TI:REGGIO_DI_CALABRIA_CENTRALE,1,13:02:00,13:02:00,0,0
TI_9503_20260407,TI:ROMA_TERMINI,0,08:05:00,08:05:00,0,0
TI_9503_20260407,TI:NAPOLI_CENTRALE,1,09:18:00,09:18:00,0,0
TI_8863_20260407,TI:ROMA_TERMINI,0,08:58:00,08:58:00,0,0
TI_8863_20260407,TI:REGGIO_DI_CALABRIA_CENTRALE,1,15:24:00,15:24:00,0,0
TI_727_20260407,TI:ROMA_TERMINI,0,11:26:00,11:26:00,0,0
TI_727_20260407,TI:LAMEZIA_TERME_CENTRALE,1,16:50:00,16:50:00,0,0
TI_553_20260407,TI:ROMA_TERMINI,0,12:26:00,12:26:00,0,0
TI_553_20260407,TI:REGGIO_DI_CALABRIA_CENTRALE,1,20:12:00,20:12:00,0,0
TI_723_20260408,TI:ROMA_TERMINI,0,07:26:00,07:26:00,0,0
TI_723_20260408,TI:LAMEZIA_TERME_CENTRALE,1,12:58:00,12:58:00,0,0
TI_8333_20260408,TI:ROMA_TERMINI,0,07:30:00,07:30:00,0,0
TI_8333_20260408,TI:REGGIO_DI_CALABRIA_CENTRALE,1,13:02:00,13:02:00,0,0
TI_9503_20260408,TI:ROMA_TERMINI,0,08:05:00,08:05:00,0,0
TI_9503_20260408,TI:NAPOLI_CENTRALE,1,09:18:00,09:18:00,0,0
TI_8863_20260408,TI:ROMA_TERMINI,0,08:58:00,08:58:00,0,0
TI_8863_20260408,TI:REGGIO_DI_CALABRIA_CENTRALE,1,15:24:00,15:24:00,0,0
TI_727_20260408,TI:ROMA_TERMINI,0,11:26:00,11:26:00,0,0
TI_727_20260408,TI:LAMEZIA_TERME_CENTRALE,1,16:50:00,16:50:00,0,0
TI_553_20260408,TI:ROMA_TERMINI,0,12:26:00,12:26:00,0,0
TI_553_20260408,TI:REGGIO_DI_CALABRIA_CENTRALE,1,20:12:00,20:12:00,0,0
TI_552_20260407,TI:REGGIO_DI_CALABRIA_CENTRALE,0,07:51:00,07:51:00,0,0
TI_552_20260407,TI:ROMA_TERMINI,1,15:34:00,15:34:00,0,0
TI_9642_20260407,TI:REGGIO_DI_CALABRIA_CENTRALE,0,08:43:00,08:43:00,0,0
TI_9642_20260407,TI:ROMA_TERMINI,1,14:40:00,14:40:00,0,0
TI_9588_20260407,TI:REGGIO_DI_CALABRIA_CENTRALE,0,09:58:00,09:58:00,0,0
TI_9588_20260407,TI:ROMA_TERMINI,1,15:55:00,15:55:00,0,0
TI_556_20260407,TI:REGGIO_DI_CALABRIA_CENTRALE,0,10:07:00,10:07:00,0,0
TI_556_20260407,TI:ROMA_TERMINI,1,17:34:00,17:34:00,0,0
TI_734_20260407,TI:VILLA_S_GIOVANNI,0,11:47:00,11:47:00,0,0
TI_734_20260407,TI:ROMA_TERMINI,1,18:34:00,18:34:00,0,0
TI_9658_20260407,TI:REGGIO_DI_CALABRIA_CENTRALE,0,11:59:00,11:59:00,0,0
TI_9658_20260407,TI:ROMA_TERMINI,1,17:40:00,17:40:00,0,0
TI_8868_20260407,TI:REGGIO_DI_CALABRIA_CENTRALE,0,13:32:00,13:32:00,0,0
TI_8868_20260407,TI:ROMA_TERMINI,1,19:15:00,19:15:00,0,0
TI_560_20260407,TI:REGGIO_DI_CALABRIA_CENTRALE,0,15:10:00,15:10:00,0,0
TI_560_20260407,TI:ROMA_TERMINI,1,23:03:00,23:03:00,0,0
TI_8332_20260407,TI:REGGIO_DI_CALABRIA_CENTRALE,0,15:54:00,15:54:00,0,0
TI_8332_20260407,TI:ROMA_TERMINI,1,21:33:00,21:33:00,0,0
TI_552_20260408,TI:REGGIO_DI_CALABRIA_CENTRALE,0,07:51:00,07:51:00,0,0
TI_552_20260408,TI:ROMA_TERMINI,1,15:34:00,15:34:00,0,0
TI_9642_20260408,TI:REGGIO_DI_CALABRIA_CENTRALE,0,08:43:00,08:43:00,0,0
TI_9642_20260408,TI:ROMA_TERMINI,1,14:40:00,14:40:00,0,0
TI_9588_20260408,TI:REGGIO_DI_CALABRIA_CENTRALE,0,09:58:00,09:58:00,0,0
TI_9588_20260408,TI:ROMA_TERMINI,1,15:55:00,15:55:00,0,0
TI_556_20260408,TI:REGGIO_DI_CALABRIA_CENTRALE,0,10:07:00,10:07:00,0,0
TI_556_20260408,TI:ROMA_TERMINI,1,17:34:00,17:34:00,0,0
TI_734_20260408,TI:VILLA_S_GIOVANNI,0,11:47:00,11:47:00,0,0
TI_734_20260408,TI:ROMA_TERMINI,1,18:34:00,18:34:00,0,0
TI_9658_20260408,TI:REGGIO_DI_CALABRIA_CENTRALE,0,11:59:00,11:59:00,0,0
TI_9658_20260408,TI:ROMA_TERMINI,1,17:40:00,17:40:00,0,0
TI_8868_20260408,TI:REGGIO_DI_CALABRIA_CENTRALE,0,13:32:00,13:32:00,0,0
TI_8868_20260408,TI:ROMA_TERMINI,1,19:15:00,19:15:00,0,0
TI_560_20260408,TI:REGGIO_DI_CALABRIA_CENTRALE,0,15:10:00,15:10:00,0,0
TI_560_20260408,TI:ROMA_TERMINI,1,23:03:00,23:03:00,0,0
TI_8332_20260408,TI:REGGIO_DI_CALABRIA_CENTRALE,0,15:54:00,15:54:00,0,0
TI_8332_20260408,TI:ROMA_TERMINI,1,21:33:00,21:33:00,0,0
TI_9592_20260407,TI:SALERNO,0,17:53:00,17:53:00,0,0
TI_9592_20260407,TI:NAPOLI_CENTRALE,1,18:28:00,18:28:00,0,0
TI_9592_20260408,TI:SALERNO,0,17:53:00,17:53:00,0,0
TI_9592_20260408,TI:NAPOLI_CENTRALE,1,18:28:00,18:28:00,0,0
TI_597_20260407,TI:MILANO_CENTRALE,0,13:48:00,13:48:00,0,0
TI_597_20260407,TI:BOLOGNA_CENTRALE,1,16:14:00,16:14:00,0,0
TI_594_20260407,TI:BOLOGNA_CENTRALE,0,17:25:00,17:25:00,0,0
TI_594_20260407,TI:ROMA_TERMINI,1,22:20:00,22:20:00,0,0
TI_9809_20260407,TI:MILANO_CENTRALE,0,15:35:00,15:35:00,0,0
TI_9809_20260407,TI:BARI_CENTRALE,1,22:32:00,22:32:00,0,0
TI_9647_20260407,TI:MILANO_CENTRALE,0,16:30:00,16:30:00,0,0
TI_9647_20260407,TI:ROMA_TERMINI,1,19:40:00,19:40:00,0,0
TI_597_20260408,TI:MILANO_CENTRALE,0,13:48:00,13:48:00,0,0
TI_597_20260408,TI:BOLOGNA_CENTRALE,1,16:14:00,16:14:00,0,0
TI_594_20260408,TI:BOLOGNA_CENTRALE,0,17:25:00,17:25:00,0,0
TI_594_20260408,TI:ROMA_TERMINI,1,22:20:00,22:20:00,0,0
TI_9809_20260408,TI:MILANO_CENTRALE,0,15:35:00,15:35:00,0,0
TI_9809_20260408,TI:BARI_CENTRALE,1,22:32:00,22:32:00,0,0
TI_596_20260407,TI:NAPOLI_CENTRALE,0,13:31:00,13:31:00,0,0
TI_596_20260407,TI:MILANO_CENTRALE,1,23:17:00,23:17:00,0,0
TI_9648_20260407,TI:ROMA_TERMINI,0,16:25:00,16:25:00,0,0
TI_9648_20260407,TI:MILANO_CENTRALE,1,19:24:00,19:24:00,0,0
TI_562_20260407,TI:REGGIO_DI_CALABRIA_CENTRALE,0,12:11:00,12:11:00,0,0
TI_562_20260407,TI:BARI_CENTRALE,1,19:56:00,19:56:00,0,0
TI_9668_20260407,TI:ROMA_TERMINI,0,19:50:00,19:50:00,0,0
TI_9668_20260407,TI:MILANO_CENTRALE,1,23:00:00,23:00:00,0,0
TI_596_20260408,TI:NAPOLI_CENTRALE,0,13:31:00,13:31:00,0,0
TI_596_20260408,TI:MILANO_CENTRALE,1,23:17:00,23:17:00,0,0
TI_9648_20260408,TI:ROMA_TERMINI,0,16:25:00,16:25:00,0,0
TI_9648_20260408,TI:MILANO_CENTRALE,1,19:24:00,19:24:00,0,0
TI_562_20260408,TI:REGGIO_DI_CALABRIA_CENTRALE,0,12:11:00,12:11:00,0,0
TI_562_20260408,TI:BARI_CENTRALE,1,19:56:00,19:56:00,0,0
TI_9668_20260408,TI:ROMA_TERMINI,0,19:50:00,19:50:00,0,0
TI_9668_20260408,TI:MILANO_CENTRALE,1,23:00:00,23:00:00,0,0
TI_9325_20260407,TI:TORINO_PORTA_NUOVA,0,15:35:00,15:35:00,0,0
TI_9325_20260407,TI:NAPOLI_CENTRALE,1,22:10:00,22:10:00,0,0
TI_9559_20260407,TI:TORINO_PORTA_NUOVA,0,16:50:00,16:50:00,0,0
TI_9559_20260407,TI:ROMA_TERMINI,1,21:54:00,21:54:00,0,0
TI_9329_20260407,TI:TORINO_PORTA_NUOVA,0,17:35:00,17:35:00,0,0
TI_9329_20260407,TI:BOLOGNA_CENTRALE,1,20:09:00,20:09:00,0,0
TI_9563_20260407,TI:BOLOGNA_CENTRALE,0,20:27:00,20:27:00,0,0
TI_9563_20260407,TI:ROMA_TERMINI,1,23:10:00,23:10:00,0,0
TI_9567_20260407,TI:TORINO_PORTA_NUOVA,0,18:50:00,18:50:00,0,0
TI_9567_20260407,TI:MILANO_CENTRALE,1,20:02:00,20:02:00,0,0
TI_9573_20260407,TI:MILANO_CENTRALE,0,21:20:00,21:20:00,0,0
TI_9573_20260407,TI:REGGIO_DI_CALABRIA_CENTRALE,1,08:50:00,08:50:00,0,0
TI_9645_20260408,TI:TORINO_PORTA_NUOVA,0,14:46:00,14:46:00,0,0
TI_9645_20260408,TI:ROMA_TERMINI,1,19:15:00,19:15:00,0,0
TI_9559_20260408,TI:TORINO_PORTA_NUOVA,0,16:50:00,16:50:00,0,0
TI_9559_20260408,TI:ROMA_TERMINI,1,21:54:00,21:54:00,0,0
TI_9329_20260408,TI:TORINO_PORTA_NUOVA,0,17:35:00,17:35:00,0,0
TI_9329_20260408,TI:BOLOGNA_CENTRALE,1,20:09:00,20:09:00,0,0
TI_9563_20260408,TI:BOLOGNA_CENTRALE,0,20:27:00,20:27:00,0,0
TI_9563_20260408,TI:ROMA_TERMINI,1,23:10:00,23:10:00,0,0
TI_9567_20260408,TI:TORINO_PORTA_NUOVA,0,18:50:00,18:50:00,0,0
TI_9567_20260408,TI:BOLOGNA_CENTRALE,1,21:24:00,21:24:00,0,0
TI_9326_20260407,TI:ROMA_TERMINI,0,18:25:00,18:25:00,0,0
TI_9326_20260407,TI:TORINO_PORTA_NUOVA,1,23:26:00,23:26:00,0,0
TI_9574_20260407,TI:REGGIO_DI_CALABRIA_CENTRALE,0,21:22:00,21:22:00,0,0
TI_9574_20260407,TI:BOLOGNA_CENTRALE,1,07:28:00,07:28:00,0,0
TI_9300_20260408,TI:BOLOGNA_CENTRALE,0,07:51:00,07:51:00,0,0
TI_9300_20260408,TI:TORINO_PORTA_NUOVA,1,10:24:00,10:24:00,0,0
TI_9326_20260408,TI:ROMA_TERMINI,0,18:25:00,18:25:00,0,0
TI_9326_20260408,TI:TORINO_PORTA_NUOVA,1,23:26:00,23:26:00,0,0
TI_9300_20260409,TI:BOLOGNA_CENTRALE,0,07:51:00,07:51:00,0,0
TI_9300_20260409,TI:TORINO_PORTA_NUOVA,1,10:24:00,10:24:00,0,0
TI_662_20260409,TI:PISA_CENTRALE,0,06:33:00,06:33:00,0,0
TI_662_20260409,TI:GENOVA_PIAZZA_PRINCIPE,1,09:15:00,09:15:00,0,0
TI_9612_20260409,TI:ROMA_TERMINI,0,07:50:00,07:50:00,0,0
TI_9612_20260409,TI:TORINO_PORTA_NUOVA,1,12:16:00,12:16:00,0,0
TI_510_20260409,TI:FORMIAGAETA,0,08:41:00,08:41:00,0,0
TI_510_20260409,TI:TORINO_PORTA_NUOVA,1,18:45:00,18:45:00,0,0
TI_729_20260407,TI:MESSINA_CENTRALE,0,19:50:00,19:50:00,0,0
TI_729_20260407,TI:PALERMO_CENTRALE,1,22:58:00,22:58:00,0,0
TI_729_20260408,TI:MESSINA_CENTRALE,0,19:50:00,19:50:00,0,0
TI_729_20260408,TI:PALERMO_CENTRALE,1,22:58:00,22:58:00,0,0
TI_9649_20260407,TI:MILANO_CENTRALE,0,16:58:00,16:58:00,0,0
TI_9649_20260407,TI:ROMA_TERMINI,1,20:16:00,20:16:00,0,0
TI_9431_20260407,TI:ROMA_TERMINI,0,20:36:00,20:36:00,0,0
TI_9431_20260407,TI:NAPOLI_CENTRALE,1,21:48:00,21:48:00,0,0
TI_9663_20260407,TI:MILANO_CENTRALE,0,19:35:00,19:35:00,0,0
TI_9663_20260407,TI:ROMA_TERMINI,1,22:39:00,22:39:00,0,0
TI_9647_20260408,TI:MILANO_CENTRALE,0,16:30:00,16:30:00,0,0
TI_9647_20260408,TI:ROMA_TERMINI,1,19:40:00,19:40:00,0,0
TI_9663_20260408,TI:MILANO_CENTRALE,0,19:35:00,19:35:00,0,0
TI_9663_20260408,TI:ROMA_TERMINI,1,22:39:00,22:39:00,0,0
